NASDAQ,VADER1,0,1,0.1,2,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,1,0.1,2,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,1,0.1,5,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,1,0.1,5,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,1,0.1,5,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,1,0.1,5,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,1,0.1,5,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4523809523809524, 84), '2020-01-17': (0.5042735042735043, 117), '2020-01-18': (0.5042735042735043, 117), '2020-01-19': (0.5042735042735043, 117)}"
NASDAQ,VADER1,0,1,0.2,2,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,1,0.2,2,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,1,0.2,2,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,1,0.2,2,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,1,0.2,2,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,1,0.2,5,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,1,0.2,5,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,1,0.2,5,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,1,0.2,5,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,1,0.2,5,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,1,0.3,2,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,1,0.3,2,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,1,0.3,2,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,1,0.3,2,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,1,0.3,2,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,1,0.3,5,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,1,0.3,5,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,1,0.3,5,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,1,0.3,5,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,1,0.3,5,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,1,0.4,2,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,1,0.4,2,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,1,0.4,2,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,1,0.4,2,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,1,0.4,2,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,1,0.4,5,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,1,0.4,5,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,1,0.4,5,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,1,0.4,5,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,1,0.4,5,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,1,0.5,2,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,1,0.5,2,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,1,0.5,2,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,1,0.5,2,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,1,0.5,2,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,1,0.5,5,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,1,0.5,5,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,1,0.5,5,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,1,0.5,5,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,1,0.5,5,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,2,0.0,2,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,2,0.0,2,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,2,0.0,2,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,2,0.0,2,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,2,0.0,2,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,2,0.0,5,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,2,0.0,5,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,2,0.0,5,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,2,0.0,5,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,2,0.0,5,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,2,0.1,2,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,2,0.1,2,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,2,0.1,2,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,2,0.1,2,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,2,0.1,2,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,2,0.1,5,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,2,0.1,5,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
NASDAQ,VADER1,0,2,0.1,5,0.1,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5338983050847458, 118), '2020-01-18': (0.5338983050847458, 118), '2020-01-19': (0.5338983050847458, 118)}"
NASDAQ,VADER1,0,2,0.1,5,0.125,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.47058823529411764, 85), '2020-01-17': (0.5254237288135594, 118), '2020-01-18': (0.5254237288135594, 118), '2020-01-19': (0.5254237288135594, 118)}"
NASDAQ,VADER1,0,2,0.1,5,0.15,"{'2020-01-13': (0.4, 10), '2020-01-14': (0.4642857142857143, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5084745762711864, 118), '2020-01-18': (0.5084745762711864, 118), '2020-01-19': (0.5084745762711864, 118)}"
NASDAQ,VADER1,0,2,0.2,2,0.05,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.35714285714285715, 28), '2020-01-15': (0.43636363636363634, 55), '2020-01-16': (0.4235294117647059, 85), '2020-01-17': (0.5, 118), '2020-01-18': (0.5, 118), '2020-01-19': (0.5, 118)}"
NASDAQ,VADER1,0,2,0.2,2,0.075,"{'2020-01-13': (0.3, 10), '2020-01-14': (0.42857142857142855, 28), '2020-01-15': (0.5272727272727272, 55), '2020-01-16': (0.4588235294117647, 85), '2020-01-17': (0.5169491525423728, 118), '2020-01-18': (0.5169491525423728, 118), '2020-01-19': (0.5169491525423728, 118)}"
